ID,Standard_Age,Site_Name,variable,Latitude,Longitude,Location,Sampling,Loc_Samp_NO,Loc_Samp_ALL,Earliest_Year,Most_Recent_Year,Early_Age,Late_Age,Time_Unit,Country,Title,Authors,DOI,file_dir
289.0,['Upper'], Sieben Hengste Cave,"['##"" in columns one and two.', '##age_calkaBP2000\tage, , , calendar years before 2000 AD, , , , ,N', '##depth_mm\tdepth, , , mm, , , Distance from top, ,N', '##d18OcarbVPDB\tdelta18O, calcium carbonate, , per mil VPDB, ,speleothem, , ,N', '##age_calkaBP2000+2s\tage upper 2 sigma limit, , , calendar years before 2000 AD, , , , ,N', '##age_calkaBP2000-2s\tage lower 2 sigma limit, , , calendar years before 2000 AD, , , , ,N']",46.77,7.83,137,279,1,3,29959.0,14663.0,0.029909,0.014613, Cal Year BP2000, Switzerland, North Atlantic storm track changes during the Last Glacial Maximum recorded by Alpine speleothems," Marc Luetscher, R. Boch, H. Sodemann, C. Sp??tl, H. Cheng, R. L. Edwards, S. Frisia, F. Hof, W. M??ller", 10.1038/ncomms7344,C:\Users\11\Desktop\石笋\0-90\data\pub\data\paleo\speleothem\europe\switzerland\sieben-hengste2015iso7h.txt
290.0,['Upper'], Sieben Hengste Cave,"['##"" in columns one and two.', '##depth_mm\tdepth, , , mm, , , Distance from top, ,N', '##d18OcarbVPDB\tdelta18O, calcium carbonate, , per mil VPDB, ,speleothem, , ,N']",46.77,7.83,137,280,2,3,29786.0,17304.0,0.029736,0.017254, Cal Year BP2000, Switzerland, North Atlantic storm track changes during the Last Glacial Maximum recorded by Alpine speleothems," Marc Luetscher, R. Boch, H. Sodemann, C. Sp??tl, H. Cheng, R. L. Edwards, S. Frisia, F. Hof, W. M??ller", 10.1038/ncomms7344,C:\Users\11\Desktop\石笋\0-90\data\pub\data\paleo\speleothem\europe\switzerland\sieben-hengste2015iso7h2.txt
291.0,['Upper'], Sieben Hengste Cave,"['##"" in columns one and two.', '##depth_mm\tdepth, , , mm, , , Distance from top, ,N', '##d18OcarbVPDB\tdelta18O, calcium carbonate, , per mil VPDB, ,speleothem, , ,N']",46.77,7.83,137,281,3,3,23130.0,14735.0,0.02308,0.014685, Cal Year BP2000, Switzerland, North Atlantic storm track changes during the Last Glacial Maximum recorded by Alpine speleothems," Marc Luetscher, R. Boch, H. Sodemann, C. Sp??tl, H. Cheng, R. L. Edwards, S. Frisia, F. Hof, W. M??ller", 10.1038/ncomms7344,C:\Users\11\Desktop\石笋\0-90\data\pub\data\paleo\speleothem\europe\switzerland\sieben-hengste2015iso7h3.txt
293.0,['Meghalayan'],UnknownPlace,[],32.05,35.22,138,282,1,1,67.0,16.0,6.7e-08,1.6e-08, cal kyr BP,Israel,"Paleoclimate reconstruction based on the timing of speleothem growth and oxygen 
and carbon isotope composition in a cave located in the rain shadow in Israel","aks, A., M. Bar-Matthews, A. Ayalon, B. Schilman, M. Gilmour, 
C.J. Hawkesworth, A. Frumkin, A. Kaufman and A. Matthews",10.1016/S0033-5894(03)00013-9 ,C:\Users\11\Desktop\石笋\0-90\data\pub\data\paleo\speleothem\israel\maale_efrayim_2003.txt
295.0,"['Meghalayan', 'Northgrippian', 'Greenlandian']", Heshang Cave,"['##"" in columns one and two.        ', '## sampleID\tsample identification,,,,,speleothems;climate reconstructions,,,C,sampleID', '## age\tage,,,calendar year before present,,speleothems;climate reconstructions,,,N,', '## RAN15\torganic compound index,,,,,speleothems;climate reconstructions,,,N,RAN15', '## temperature\tsurface air temperature,organic compound index,,degree Celsius,annual,speleothems;climate reconstructions,,,N,based on RAN15']",30.45,110.4167,139,284,1,3,8807.0,73.0,0.008807,7.3e-05, Cal Year BP,CHN, Holocene temperature and hydrological changes reconstructed by bacterial 3-hydroxy fatty acids in a stalagmite from central China," Wang, Canfa; Bendle, James A.; Zhang, Hongbin; Yang, Yi; Liu, Deng; Huang, Junhua; Cui, Jingwei; Xie, Shucheng",10.1016/j.quascirev.2018.05.030 ,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\reconstructions\climate12k\temperature\version1.0.0\Temp12k_directory_NOAA_files\HeshangCave.Wang.2018.txt
297.0,"['Meghalayan', 'Northgrippian', 'Greenlandian', 'Upper', 'Chibanian']", Southeast China,"['##"" in columns one and two.', '## age_calkaBP\tage, , , calendar Kyears before present, , , , ,N', '## d18OcarbVPDB\tdelta18O, calcium carbonate, , per mil VPDB, ,speleothem, , ,N ']",32.5,119.17,140,285,1,4,641300.0,-17.0,0.6413,0.0, Cal Year BP, China," The Asian monsoon over the past 640,000 years and ice age terminations"," Hai Cheng, R. Lawrence Edwards, Ashish Sinha, Christoph Sp??tl, Liang Yi, Shitao Chen, Megan Kelly, Gayatri Kathayat, Xianfeng Wang, Xianglei Li, Xinggong Kong, Yongjin Wang, Youfeng Ning, Haiwei Zhang", 10.1038/nature18591,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\asia\china\cheng2016composite.txt
298.0,['Chibanian'], Southeast China,"['##"" in columns one and two.', '## sampleID\tStalagmite ID,,,,,,,,C', '## depth_mm\tdepth, , , mm, , , , ,N', '## age_calkaBP\tage, , , calendar Kyears before present, , , , ,N', '## d18OcarbVPDB\tdelta18O, calcium carbonate, , per mil VPDB, ,speleothem, , ,N ']",32.5,119.17,140,286,2,4,641264.0,217201.0,0.641264,0.217201, Cal Year BP, China," The Asian monsoon over the past 640,000 years and ice age terminations"," Hai Cheng, R. Lawrence Edwards, Ashish Sinha, Christoph Sp??tl, Liang Yi, Shitao Chen, Megan Kelly, Gayatri Kathayat, Xianfeng Wang, Xianglei Li, Xinggong Kong, Yongjin Wang, Youfeng Ning, Haiwei Zhang", 10.1038/nature18591,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\asia\china\cheng2016d18o.txt
299.0,"['Meghalayan', 'Northgrippian', 'Greenlandian', 'Upper', 'Chibanian']", Southeast China,"['##"" in columns one and two.', '## age_calkaBP\tage, , , calendar Kyears before present, , , , ,N', '## Dd18Onrm\tDelta d18O normalized, calcium carbonate, , , , speleothem, detrended and normalized, ,N ']",32.5,119.17,140,287,3,4,641200.0,0.0,0.6412,0.0, Cal Year BP, China," The Asian monsoon over the past 640,000 years and ice age terminations"," Hai Cheng, R. Lawrence Edwards, Ashish Sinha, Christoph Sp??tl, Liang Yi, Shitao Chen, Megan Kelly, Gayatri Kathayat, Xianfeng Wang, Xianglei Li, Xinggong Kong, Yongjin Wang, Youfeng Ning, Haiwei Zhang", 10.1038/nature18591,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\asia\china\cheng2016detrend.txt
300.0,"['Meghalayan', 'Northgrippian', 'Greenlandian']", Chongqing ,"['##"" in columns one and two.', '## age_calkaBP\tage, , , calendar Kyears before present, , , , ,N,', '## d18OcarbVPDB\tdelta18O, calcium carbonate, , per mil VPDB, ,speleothems,,isotope ratio mass spectrometry,N,']",29.7,107.2,141,288,1,1,11600.0,50.0,0.0116,5e-05, Cal Year BP, China, Early-Holocene monsoon instability and climatic optimum recorded by Chinese stalagmites," Xunlin Yang, Hong Yang, Baoyan Wang, Li-Jung Huang, Chuan-Chou Shen, R. Lawrence Edwards, Hai Cheng",10.1177/0959683619831433 ,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\asia\china\chongqing2019d18o.txt
301.0,['Meghalayan'],UnknownPlace,[],33.8,106.8,142,289,1,1,1249.0,1983.0,0.000701,0.0, AD,CHN,"Summer monsoon precipitation variations in central China over the past 
750 years derived from a high-resolution absolute-dated stalagmite. ","Tan, L., Y. Cai, H. Cheng, Z. An, and R.L. Edwards",10.1016/j.palaeo.2009.06.030     ,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\asia\china\dayu2009.txt
302.0,"['Greenlandian', 'Upper']", Haozhu Cave,"['##"" in columns one and two.', '## core\tcore name,,,,,,,,C,', '## depth\tdepth,,,millimeter,,,,,N,', '## age\tage,,,calendar year before present,,,,,N,', '## d18O\tdelta 18O,calcium carbonate,,per mil VPDB,,speleothems,raw,dual-inlet isotope ratio mass spectrometry,N,']",30.6833,109.9833,143,290,1,2,30433.0,8558.0,0.030433,0.008558, Cal Year BP, China, Antarctic link with East Asian summer monsoon variability during the Heinrich Stadial-Bolling interstadial transition," Hongbin Zhang, Michael L. Griffiths, Junhua Huang, Yanjun Cai, Canfa Wang, Fan Zhang, Hai Cheng, Youfeng Ning, Chaoyong Hu, Shucheng Xie",10.1016/j.epsl.2016.08.008 ,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\asia\china\haozhu2016d18o.txt
303.0,"['Greenlandian', 'Upper']", Haozhu Cave,"['##"" in columns one and two.', '## core\tcore,,,,,,,,C,', '## age_BP\tage,,,calendar year before present,,speleothem,,,N,', '## Sr/Ca\tstrontium/calcium,calcium carbonate,,millimole per mole,,speleothem,raw,laser ablation-inductively-coupled plasma mass spectrometry,N,', '## Mg/Ca\tmagnesium/calcium,calcium carbonate,,millimole per mole,,speleothem,raw,laser ablation-inductively-coupled plasma mass spectrometry,N,', '## Ba/Ca\tbarium/calcium,calcium carbonate,,millimole per mole,,speleothem,raw,laser ablation-inductively-coupled plasma mass spectrometry,N,']",30.6833,109.9833,143,291,2,2,21241.0,9039.0,0.021241,0.009039, Cal Year BP, China, East Asian hydroclimate modulated by the position of the westerlies during Termination I," Hongbin Zhang, Michael L. Griffiths, John C.H. Chiang, Wenwen Kong, Shitou Wu, Alyssa Atwood, Junhua Huang, Hai Cheng, Youfeng Ning, Shucheng Xie ",10.1126/science.aat9393 ,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\asia\china\haozhu2018elem.txt
304.0,"['Meghalayan', 'Northgrippian', 'Greenlandian']", Heifeng Cave,"['##"" in columns one and two.', '## age_calkaBP\tage, , , calendar Kyears before present, , , , ,N,', '## d18OcarbVPDB\tdelta18O, calcium carbonate, , per mil VPDB, ,speleothems,,isotope ratio mass spectrometry,N,']",29.0167,107.1792,144,292,1,3,11490.0,480.0,0.01149,0.00048, Cal Year BP, China, Early-Holocene monsoon instability and climatic optimum recorded by Chinese stalagmites," Xunlin Yang, Hong Yang, Baoyan Wang, Li-Jung Huang, Chuan-Chou Shen, R. Lawrence Edwards, Hai Cheng",10.1177/0959683619831433 ,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\asia\china\heifeng2019hf01d18o.txt
305.0,"['Northgrippian', 'Greenlandian']", Heshang Cave,[],30.45,110.4167,139,293,2,3,8294.0,8061.0,0.008294,0.008061, Cal Year BP, China," Links between the East Asian monsoon and North Atlantic climate during the 8,200 year event"," Y-H. Liu, G.M. Henderson, C-Y. Hu, A.J. Mason, N. Charnley, K.R. Johnson, and S-C. Xie", 10.1038/ngeo1708,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\asia\china\heshang2013iso.txt
306.0,"['Northgrippian', 'Greenlandian']", Heshang Cave,[],30.45,110.4167,139,294,3,3,8553.0,7784.0,0.008553,0.007784, Cal Year BP, China," Links between the East Asian monsoon and North Atlantic climate during the 8,200 year event"," Y-H. Liu, G.M. Henderson, C-Y. Hu, A.J. Mason, N. Charnley, K.R. Johnson, and S-C. Xie", 10.1038/ngeo1708,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\asia\china\heshang2013layer.txt
307.0,['Meghalayan'], Huangchao Cave ,"['##"" in columns one and two.', '## depth\tdepth, , , millimeter, , speleothems; climate reconstructions, , ,N,', '## ageCE\tage, , , year Common Era, , speleothems; climate reconstructions, , ,N,', '## 1000*Sr/Ca\tstrontium/calcium, calcium carbonate, , millimole per mole, ,speleothems,,,N, ', '## 1000*Mg/Ca\tmagnesium/calcium, calcium carbonate, , millimole per mole, ,speleothems,,,N, ', '## PrecipNDX\tmoisture index, , , dimensionless, ,speleothems; climate reconstructions,,,N, PCA1/Precipitation index']",36.6167,118.33,145,295,1,2,-174.0,1810.0,0.002124,0.00014, AD, China," A multiple-proxy stalagmite record reveals historical deforestation in central Shandong, northern China"," Liangcheng Tan, Wen Liu, Tianli Wang, Peng Cheng, Jingjie Zang, Xiqian Wang, Le Ma, Dong Li, Jianghu Lan, R. Lawrence Edwards, Hai Cheng, Hai Xu, Li Ai, Yongli Gao, Yanjun Cai ", 10.1007/s11430-019-9649-1,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\asia\china\huangchao2020elem.txt
308.0,['Meghalayan'], Huangchao Cave ,"['##"" in columns one and two.', '## depth\tdepth, , , millimeter, , speleothems, , ,N,', '## ageCE\tage, , , year Common Era, , speleothems, , ,N,', '## d18O\tdelta 18O, calcium carbonate, , per mil VPDB, ,speleothems,,isotope ratio mass spectrometry,N, ', '## d13C\tdelta 13C, calcium carbonate, , per mil VPDB, ,speleothems,,isotope ratio mass spectrometry,N, ']",36.6167,118.33,145,296,2,2,-174.0,1810.0,0.002124,0.00014, AD, China," A multiple-proxy stalagmite record reveals historical deforestation in central Shandong, northern China"," Liangcheng Tan, Wen Liu, Tianli Wang, Peng Cheng, Jingjie Zang, Xiqian Wang, Le Ma, Dong Li, Jianghu Lan, R. Lawrence Edwards, Hai Cheng, Hai Xu, Li Ai, Yongli Gao, Yanjun Cai ", 10.1007/s11430-019-9649-1 ,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\asia\china\huangchao2020iso.txt
309.0,['Meghalayan'],UnknownPlace,[],33.5,105.0,146,297,1,1,138.0,2002.0,0.001812,0.0, AD, China,"Centennial- to decadal-scale monsoon precipitation variability 
in the semi-humid region, northern China during the last 1860 years: 
Records from stalagmites in Huangye Cave. ","Tan, L., Y. Cai, Z. An, R.L. Edwards, H. Cheng, C.-C. Shen, 
and H. Zhang. ","10.1177/0959683610378880
",C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\asia\china\huangye2011.txt
310.0,['Upper'], Hulu Cave,"['##"" in columns one and two.', '## depth_mm\tdepth, , , mm, , , , ,N', '## age_calBP\tage, , , calendar years before present, , , , ,N', '## d18OcarbVPDB\tdelta18O, calcium carbonate, , per mil VPDB, ,speleothem, , ,N ', '## d13CcarbVPDB\tdelta13C, calcium carbonate, , per mil VPDB, ,speleothem, , ,N ']",32.5,119.1667,147,298,1,2,18332.0,14439.0,0.018332,0.014439, Cal Year BP, China, A detailed East Asian monsoon history surrounding the 'Mystery Interval' derived from three Chinese speleothem records," Weihong Zhang, Jiangying Wu, Yi Wang, Yongjin Wang, Hai Cheng, Xinggong Kong, Fucai Duan", 10.1016/j.yqres.2014.01.010,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\asia\china\hulu2014yt.txt
311.0,['Upper'], Hulu Cave,"['##"" in columns one and two.', '## age_calBP\tage, , , calendar years before present, , , , ,N', '## d18OcarbVPDB\tdelta18O, calcium carbonate, , per mil VPDB, ,speleothem, , ,N ']",32.5,119.1667,147,299,2,2,16150.0,16117.0,0.01615,0.016117, Cal Year BP, China, A detailed East Asian monsoon history surrounding the 'Mystery Interval' derived from three Chinese speleothem records," Weihong Zhang, Jiangying Wu, Yi Wang, Yongjin Wang, Hai Cheng, Xinggong Kong, Fucai Duan", 10.1016/j.yqres.2014.01.010,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\asia\china\hulu2014yt16.1.txt
312.0,['Chibanian'], Jiangjun Cave,"['##"" in columns one and two.', '## dft_FL\tdepth,,,millimeter,,speleothems,,,N,depth from top Speleothem JJ0403', '## Age\tage,,,calendar kiloyear before present,,speleothems,,,N, age Speleothem JJ0403', '## dDFl\tdelta 2H,fluid inclusion,,per mil VSMOW-SLAP,,speleothems,,,N, dD Speleothem JJ0403', '## d18OFL\tdelta 18O,fluid inclusion,,per mil VSMOW-SLAP,,speleothems,,,N, d18O Speleothem JJ0403']",22.95,104.82,148,300,1,7,146939.0,133859.0,0.146939,0.133859, Cal Year BP,CHN, Penultimate deglaciation Asian monsoon response to North Atlantic circulation collapse," Jasper A. Wassenburg, Hubert B. Vonhof, Hai Cheng, Alfredo Mart?-nez-Garc?-a, Pia-Rebecca Ebner, Xianglei Li, Haiwei Zhang, Lijuan Sha, Ye Tian, R. Lawrence Edwards, Jens Fiebig, Gerald H. Haug ",  10.1038/s41561-021-00851-9,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\asia\china\jiangjun2021jj0403-fi-iso.txt
313.0,['Chibanian'], Jiangjun Cave,"['##"" in columns one and two.', '## dft_Cc\tdepth,,,millimeter,,speleothems,,,N,depth from top Speleothem JJ0403', '## Age\tage,,,calendar kiloyear before present,,speleothems,,,N, age Speleothem JJ0403', '## d13CCc\tdelta 13C,calcium carbonate,,per mil VPDB,,speleothems,,,N,', '## d18OCc\tdelta 18O,calcium carbonate,,per mil VPDB,,speleothems,,,N,']",22.95,104.82,148,301,2,7,147107.0,133794.0,0.147107,0.133794, Cal Year BP,CHN, Penultimate deglaciation Asian monsoon response to North Atlantic circulation collapse," Jasper A. Wassenburg, Hubert B. Vonhof, Hai Cheng, Alfredo Mart?-nez-Garc?-a, Pia-Rebecca Ebner, Xianglei Li, Haiwei Zhang, Lijuan Sha, Ye Tian, R. Lawrence Edwards, Jens Fiebig, Gerald H. Haug ", 10.1038/s41561-021-00851-9,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\asia\china\jiangjun2021jj0403-iso.txt
314.0,['Chibanian'], Jiangjun Cave,"['##"" in columns one and two.', '## dft_TEX86\tdepth,,,millimeter,,speleothems; climate reconstructions,,,N,depth from top Speleothem JJ0403', '## Age\tage,,,calendar kiloyear before present,,speleothems; climate reconstructions,,,N, age Speleothem JJ0403', '## Temp\ttemperature,glycerol dialkyl glycerol tetraether index,,degree Celsius,,speleothems; climate reconstructions,,,N, TEX86 temperature Speleothem JJ0403']",22.95,104.82,148,302,3,7,143856.0,133913.0,0.143856,0.133913, Cal Year BP,CHN, Penultimate deglaciation Asian monsoon response to North Atlantic circulation collapse," Jasper A. Wassenburg, Hubert B. Vonhof, Hai Cheng, Alfredo Mart?-nez-Garc?-a, Pia-Rebecca Ebner, Xianglei Li, Haiwei Zhang, Lijuan Sha, Ye Tian, R. Lawrence Edwards, Jens Fiebig, Gerald H. Haug ", 10.1038/s41561-021-00851-9,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\asia\china\jiangjun2021jj0403temp.txt
315.0,"['Upper', 'Chibanian']", Jiangjun Cave,"['##"" in columns one and two.', '## dft_FL\tdepth,,,millimeter,,speleothems,,,N,depth from top Speleothem JJ0406', '## Age\tage,,,calendar kiloyear before present,,speleothems,,,N, age Speleothem JJ0406', '## dDFl\tdelta 2H,fluid inclusion,,per mil VSMOW-SLAP,,speleothems,,,N, dD Speleothem JJ0406', '## d18OFL\tdelta 18O,fluid inclusion,,per mil VSMOW-SLAP,,speleothems,,,N, d18O Speleothem JJ0406']",22.95,104.82,148,303,4,7,136897.0,124930.0,0.136897,0.12493, Cal Year BP,CHN, Penultimate deglaciation Asian monsoon response to North Atlantic circulation collapse," Jasper A. Wassenburg, Hubert B. Vonhof, Hai Cheng, Alfredo Mart?-nez-Garc?-a, Pia-Rebecca Ebner, Xianglei Li, Haiwei Zhang, Lijuan Sha, Ye Tian, R. Lawrence Edwards, Jens Fiebig, Gerald H. Haug ",10.1038/s41561-021-00851-9,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\asia\china\jiangjun2021jj0406-fi-iso.txt
316.0,"['Upper', 'Chibanian']", Jiangjun Cave,"['##"" in columns one and two.', '## dft_Cc\tdepth,,,millimeter,,speleothems,,,N,depth from top Speleothem JJ0406', '## Age\tage,,,calendar kiloyear before present,,speleothems,,,N, age Speleothem JJ0406', '## d13CCc\tdelta 13C,calcium carbonate,,per mil VPDB,,speleothems,,,N,', '## d18OCc\tdelta 18O,calcium carbonate,,per mil VPDB,,speleothems,,,N,']",22.95,104.82,148,304,5,7,137277.0,124339.0,0.137277,0.124339, Cal Year BP,CHN, Penultimate deglaciation Asian monsoon response to North Atlantic circulation collapse," Jasper A. Wassenburg, Hubert B. Vonhof, Hai Cheng, Alfredo Mart?-nez-Garc?-a, Pia-Rebecca Ebner, Xianglei Li, Haiwei Zhang, Lijuan Sha, Ye Tian, R. Lawrence Edwards, Jens Fiebig, Gerald H. Haug ", 10.1038/s41561-021-00851-9,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\asia\china\jiangjun2021jj0406-iso.txt
317.0,"['Upper', 'Chibanian']", Jiangjun Cave,"['##"" in columns one and two.', '## dft_Clumped\tdepth,,,millimeter,,speleothems; climate reconstructions,,,N,depth from top Speleothem JJ0406', '## Age\tage,,,calendar kiloyear before present,,speleothems; climate reconstructions,,,N, age Speleothem JJ0406', '## D47-CDES90\tDelta 47,calcium carbonate,,per mil VPDB,,speleothems,,,N,D47-CDES90', '## D48-CDES90\tDelta 48,calcium carbonate,,per mil VPDB,,speleothems,,,N,D48-CDES90', '## Temp\ttemperature,Delta 47; Delta 48,,degree Celsius,,speleothems; climate reconstructions,,,N, Dual clumped Temperature']",22.95,104.82,148,305,6,7,130678.0,126020.0,0.130678,0.12602, Cal Year BP,CHN, Penultimate deglaciation Asian monsoon response to North Atlantic circulation collapse," Jasper A. Wassenburg, Hubert B. Vonhof, Hai Cheng, Alfredo Mart?-nez-Garc?-a, Pia-Rebecca Ebner, Xianglei Li, Haiwei Zhang, Lijuan Sha, Ye Tian, R. Lawrence Edwards, Jens Fiebig, Gerald H. Haug ", 10.1038/s41561-021-00851-9,C:\Users\11\Desktop\石笋\90-180\data\pub\data\paleo\speleothem\asia\china\jiangjun2021jj0406clumped-temp.txt
